timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742003781542,213,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-32,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,213,0,0
1742003779497,190,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,,true,,3445,975,61,100,null,0,2087,0
1742003781583,190,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,190,0,0
1742003780621,1161,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-1,,true,,6439,1094,61,100,null,0,1,731
1742003780622,961,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-1,text,true,,1452,512,61,100,https://petstore.octoperf.com/,961,0,731
1742003781583,200,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-1,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,199,0,0
1742003780731,1088,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,,true,,6438,1094,61,100,null,0,1,670
1742003780732,875,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,text,true,,1452,512,61,100,https://petstore.octoperf.com/,875,0,670
1742003781607,213,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-7,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,211,0,0
1742003780730,1092,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,,true,,6438,1094,61,100,null,0,0,693
1742003780730,883,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,1452,512,61,100,https://petstore.octoperf.com/,883,0,693
1742003781613,209,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,208,0,0
1742003779624,216,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-25,,true,,4081,971,61,100,null,0,2005,0
1742003781629,216,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-25,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,216,0,0
1742003780794,1055,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,6438,1094,61,100,null,0,1,656
1742003780795,844,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,1452,512,61,100,https://petstore.octoperf.com/,844,0,656
1742003781639,211,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,210,0,0
1742003776617,197,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-1,,true,,4212,634,30,100,null,0,5039,0
1742003781657,197,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-1,text,true,,4212,634,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,194,0,0
1742003779638,189,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,,true,,3441,971,61,100,null,0,2065,0
1742003781703,189,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,189,0,0
1742003779632,191,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-38,,true,,3441,971,61,100,null,0,2071,0
1742003781703,191,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-38,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,191,0,0
1742003780822,1076,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,,true,,6442,1094,61,100,null,0,1,672
1742003780822,881,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,text,true,,1452,512,61,100,https://petstore.octoperf.com/,881,0,672
1742003781704,195,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-14,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,194,0,0
1742003781136,963,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-12,,true,,4973,582,30,100,null,0,0,613
1742003781136,963,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-12,text,true,,4973,582,30,100,https://petstore.octoperf.com/actions/Catalog.action,960,0,613
1742003780857,1248,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,,true,,6439,1094,61,100,null,0,0,684
1742003780857,899,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,text,true,,1452,512,61,100,https://petstore.octoperf.com/,899,0,684
1742003781756,349,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-34,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,349,0,0
1742003779743,324,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-4,,true,,3445,975,61,100,null,0,2044,0
1742003781787,324,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-4,text,true,,3445,975,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,324,0,0
1742003779761,322,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-51,,true,,3442,972,61,100,null,0,2035,0
1742003781796,322,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-51,text,true,,3442,972,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,322,0,0
1742003780955,1175,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,6438,1094,61,100,null,0,1,654
1742003780955,868,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,1452,512,61,100,https://petstore.octoperf.com/,868,0,654
1742003781824,307,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,307,0,0
1742003780998,1143,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,,true,,6438,1094,61,100,null,0,1,635
1742003780999,846,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,text,true,,1452,512,61,100,https://petstore.octoperf.com/,846,0,635
1742003781845,297,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-21,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,297,0,0
1742003781001,1157,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,,true,,6442,1094,61,100,null,0,1,643
1742003781002,845,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,1452,512,61,100,https://petstore.octoperf.com/,845,0,643
1742003781847,312,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,299,0,0
1742003780991,1167,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,,true,,6438,1094,61,100,null,0,1,647
1742003780992,856,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,text,true,,1452,512,61,100,https://petstore.octoperf.com/,856,0,647
1742003781848,311,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-20,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,311,0,0
1742003776822,306,02_04_Click on Item ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-11,,true,,3794,660,30,100,null,0,5030,0
1742003781853,306,02_04_Click on Item ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-11,text,true,,3794,660,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-19,306,0,0
1742003776459,642,03-07 Sign off,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-1,,true,,5278,1281,8,100,null,0,5071,0
1742003781531,642,03-07 Sign off,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-1,text,true,,5278,1281,8,100,https://petstore.octoperf.com/actions/Catalog.action,221,0,0
1742003781531,221,03-07 Sign off-0,302,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-1,,true,,230,645,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,221,0,0
1742003781752,421,03-07 Sign off-1,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-1,text,true,,5048,636,8,100,https://petstore.octoperf.com/actions/Catalog.action,421,0,0
1742003781002,1195,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,,true,,6438,1094,61,100,null,0,2,700
1742003781003,886,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,1452,512,61,100,https://petstore.octoperf.com/,886,0,700
1742003781890,309,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-29,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,308,0,0
1742003781086,1116,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,6439,1094,61,100,null,0,1,636
1742003781087,829,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,1452,512,61,100,https://petstore.octoperf.com/,829,0,636
1742003781916,287,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,287,0,0
1742003781115,1090,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,,true,,6438,1094,61,100,null,0,1,609
1742003781116,801,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,text,true,,1452,512,61,100,https://petstore.octoperf.com/,801,0,609
1742003781917,289,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-27,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,289,0,0
1742003776979,216,02_03_Click on Product ID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-22,,true,,3820,666,30,100,null,0,5022,0
1742003782002,216,02_03_Click on Product ID,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-22,text,true,,3820,666,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=AV-SB-02,216,0,0
1742003776822,487,03-07 Sign off,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-7,,true,,5278,1281,8,100,null,0,5039,0
1742003781862,487,03-07 Sign off,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-7,text,true,,5278,1281,8,100,https://petstore.octoperf.com/actions/Catalog.action,297,0,0
1742003781862,297,03-07 Sign off-0,302,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-7,,true,,230,645,8,100,https://petstore.octoperf.com/actions/Account.action?signoff=,297,0,0
1742003782159,190,03-07 Sign off-1,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-7,text,true,,5048,636,8,100,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1742003781205,1161,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,,true,,6438,1094,61,100,null,0,0,654
1742003781205,954,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,1452,512,61,100,https://petstore.octoperf.com/,954,0,654
1742003782159,207,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1742003776822,513,03-03 Enter the credentials,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,,true,,5431,1667,8,100,null,0,5061,0
1742003781884,513,03-03 Enter the Credentials,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,text,true,,5431,1667,8,100,https://petstore.octoperf.com/actions/Catalog.action,312,0,0
1742003781884,312,03-03 Enter the Credentials-0,302,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,,true,,230,963,8,100,https://petstore.octoperf.com/actions/Account.action,312,0,0
1742003782196,201,03-03 Enter the Credentials-1,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,text,true,,5201,704,8,100,https://petstore.octoperf.com/actions/Catalog.action,201,0,0
1742003781239,1169,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,,true,,6442,1094,61,100,null,0,1,671
1742003781240,966,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,text,true,,1452,512,61,100,https://petstore.octoperf.com/,966,0,671
1742003782206,203,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-33,text,true,,4990,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,203,0,0
1742003780230,208,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-6,,true,,3441,971,61,100,null,0,2015,0
1742003782245,208,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-6,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,208,0,0
1742003780223,187,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-10,,true,,4081,971,61,100,null,0,2056,0
1742003782279,187,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-10,text,true,,4081,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,187,0,0
1742003780297,201,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-31,,true,,3441,971,61,100,null,0,2069,0
1742003782366,201,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-31,text,true,,3441,971,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,201,0,0
1742003781377,1192,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,,true,,6439,1094,61,100,null,0,1,755
1742003781378,998,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,text,true,,1452,512,61,100,https://petstore.octoperf.com/,998,0,755
1742003782376,194,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-12,text,true,,4987,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,193,0,0
1742003782397,177,03-04- Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,,true,,3864,638,8,100,null,0,1,0
1742003782398,177,03-04- Click on Category,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-4,text,true,,3864,638,8,100,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,177,0,0
1742003781404,1183,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,,true,,6438,1094,61,100,null,0,2,754
1742003781405,978,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,text,true,,1452,512,61,100,https://petstore.octoperf.com/,978,0,754
1742003782383,205,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,text,true,,4986,582,61,100,https://petstore.octoperf.com/actions/Catalog.action,191,0,0
